Datetime,PJM_Load_MW,hour,day,month,year,dayofweek,quarter,dayofyear,weekofyear,is_weekend,season,is_holiday,demand_lag1,demand_lag2,demand_lag3,demand_rolling_mean_7,demand_rolling_std_7
1998-07-19 00:00:00,30009.0,0,19,7,1998,6,3,200,29,1,3,0,32526.0,34750.0,34807.0,34731.142857142855,2734.1482786280017
1998-07-19 01:00:00,27261.0,1,19,7,1998,6,3,200,29,1,3,0,30009.0,32526.0,34750.0,33209.0,3518.8702732554207
1998-07-19 02:00:00,25488.0,2,19,7,1998,6,3,200,29,1,3,0,27261.0,30009.0,32526.0,31532.714285714286,4044.2309410767602
1998-07-19 03:00:00,24081.0,3,19,7,1998,6,3,200,29,1,3,0,25488.0,27261.0,30009.0,29846.0,4373.772589729307
1998-07-19 04:00:00,23255.0,4,19,7,1998,6,3,200,29,1,3,0,24081.0,25488.0,27261.0,28195.714285714286,4369.305425895823
1998-07-19 05:00:00,22651.0,5,19,7,1998,6,3,200,29,1,3,0,23255.0,24081.0,25488.0,26467.285714285714,3683.7009792819376
1998-07-19 06:00:00,22541.0,6,19,7,1998,6,3,200,29,1,3,0,22651.0,23255.0,24081.0,25040.85714285714,2765.342921988392
1998-07-19 07:00:00,22388.0,7,19,7,1998,6,3,200,29,1,3,0,22541.0,22651.0,23255.0,23952.14285714286,1823.0398083580012
1998-07-19 08:00:00,23683.0,8,19,7,1998,6,3,200,29,1,3,0,22388.0,22541.0,22651.0,23441.0,1098.1710552857905
1998-07-19 09:00:00,25900.0,9,19,7,1998,6,3,200,29,1,3,0,23683.0,22388.0,22541.0,23499.85714285714,1229.3698153354765
1998-07-19 10:00:00,28562.0,10,19,7,1998,6,3,200,29,1,3,0,25900.0,23683.0,22388.0,24140.0,2290.821686644518
1998-07-19 11:00:00,30605.0,11,19,7,1998,6,3,200,29,1,3,0,28562.0,25900.0,23683.0,25190.0,3285.8962247765567
1998-07-19 12:00:00,32595.0,12,19,7,1998,6,3,200,29,1,3,0,30605.0,28562.0,25900.0,26610.571428571428,4062.922300395177
1998-07-19 13:00:00,34079.0,13,19,7,1998,6,3,200,29,1,3,0,32595.0,30605.0,28562.0,28258.85714285714,4457.991305082513
1998-07-19 14:00:00,34853.0,14,19,7,1998,6,3,200,29,1,3,0,34079.0,32595.0,30605.0,30039.571428571428,4204.38801956342
1998-07-19 15:00:00,35525.0,15,19,7,1998,6,3,200,29,1,3,0,34853.0,34079.0,32595.0,31731.285714285714,3552.2743284778403
1998-07-19 16:00:00,36137.0,16,19,7,1998,6,3,200,29,1,3,0,35525.0,34853.0,34079.0,33193.71428571428,2773.309137371697
1998-07-19 17:00:00,36720.0,17,19,7,1998,6,3,200,29,1,3,0,36137.0,35525.0,34853.0,34359.142857142855,2145.608260965774
1998-07-19 18:00:00,37098.0,18,19,7,1998,6,3,200,29,1,3,0,36720.0,36137.0,35525.0,35286.71428571428,1581.49915315479
1998-07-19 19:00:00,36744.0,19,19,7,1998,6,3,200,29,1,3,0,37098.0,36720.0,36137.0,35879.42857142857,1112.5063081686412
1998-07-19 20:00:00,36032.0,20,19,7,1998,6,3,200,29,1,3,0,36744.0,37098.0,36720.0,36158.42857142857,781.3310986483355
1998-07-19 21:00:00,36000.0,21,19,7,1998,6,3,200,29,1,3,0,36032.0,36744.0,37098.0,36322.28571428572,547.0955779654022
1998-07-19 22:00:00,36544.0,22,19,7,1998,6,3,200,29,1,3,0,36000.0,36032.0,36744.0,36467.857142857145,420.5228604858493
1998-07-19 23:00:00,34850.0,23,19,7,1998,6,3,200,29,1,3,0,36544.0,36000.0,36032.0,36284.0,745.2525299078549
1998-07-20 00:00:00,32033.0,0,20,7,1998,0,3,201,30,0,3,0,34850.0,36544.0,36000.0,35614.42857142857,1735.6570184558389
1998-07-20 01:00:00,29529.0,1,20,7,1998,0,3,201,30,0,3,0,32033.0,34850.0,36544.0,34533.142857142855,2730.1476412197712
1998-07-20 02:00:00,28292.0,2,20,7,1998,0,3,201,30,0,3,0,29529.0,32033.0,34850.0,33325.71428571428,3380.853576356518
1998-07-20 03:00:00,26984.0,3,20,7,1998,0,3,201,30,0,3,0,28292.0,29529.0,32033.0,32033.14285714286,3868.229501489181
1998-07-20 04:00:00,26482.0,4,20,7,1998,0,3,201,30,0,3,0,26984.0,28292.0,29529.0,30673.428571428572,3914.0062109108108
1998-07-20 05:00:00,26793.0,5,20,7,1998,0,3,201,30,0,3,0,26482.0,26984.0,28292.0,29280.428571428572,3133.8911306949412
1998-07-20 06:00:00,28044.0,6,20,7,1998,0,3,201,30,0,3,0,26793.0,26482.0,26984.0,28308.14285714286,1950.1664397835261
1998-07-20 07:00:00,30174.0,7,20,7,1998,0,3,201,30,0,3,0,28044.0,26793.0,26482.0,28042.571428571428,1410.2044600157922
1998-07-20 08:00:00,34086.0,8,20,7,1998,0,3,201,30,0,3,0,30174.0,28044.0,26793.0,28693.571428571428,2685.734279307695
1998-07-20 09:00:00,37152.0,9,20,7,1998,0,3,201,30,0,3,0,34086.0,30174.0,28044.0,29959.285714285714,4152.279242146738
1998-07-20 10:00:00,39845.0,10,20,7,1998,0,3,201,30,0,3,0,37152.0,34086.0,30174.0,31796.571428571428,5302.424409555348
1998-07-20 11:00:00,41688.0,11,20,7,1998,0,3,201,30,0,3,0,39845.0,37152.0,34086.0,33968.857142857145,5848.905037941536
1998-07-20 12:00:00,42977.0,12,20,7,1998,0,3,201,30,0,3,0,41688.0,39845.0,37152.0,36280.857142857145,5737.224137989079
1998-07-20 13:00:00,43736.0,13,20,7,1998,0,3,201,30,0,3,0,42977.0,41688.0,39845.0,38522.57142857143,5000.846656888711
1998-07-20 20:00:00,43569.0,20,20,7,1998,0,3,201,30,0,3,0,43736.0,42977.0,41688.0,40436.142857142855,3655.7331881385744
1998-07-20 21:00:00,42608.0,21,20,7,1998,0,3,201,30,0,3,0,43569.0,43736.0,42977.0,41653.57142857143,2387.608067861003
1998-07-20 22:00:00,42192.0,22,20,7,1998,0,3,201,30,0,3,0,42608.0,43569.0,43736.0,42373.57142857143,1329.2224365075017
1998-07-20 23:00:00,39062.0,23,20,7,1998,0,3,201,30,0,3,0,42192.0,42608.0,43569.0,42261.71428571428,1585.6776379293572
1998-07-21 00:00:00,35528.0,0,21,7,1998,1,3,202,30,0,3,0,39062.0,42192.0,42608.0,41381.71428571428,3018.807751099082
1998-07-21 01:00:00,31954.0,1,21,7,1998,1,3,202,30,0,3,0,35528.0,39062.0,42192.0,39807.0,4539.786815846533
1998-07-21 02:00:00,29704.0,2,21,7,1998,1,3,202,30,0,3,0,31954.0,35528.0,39062.0,37802.42857142857,5510.042463754849
1998-07-21 03:00:00,28252.0,3,21,7,1998,1,3,202,30,0,3,0,29704.0,31954.0,35528.0,35614.28571428572,5868.0627613744255
1998-07-21 04:00:00,27322.0,4,21,7,1998,1,3,202,30,0,3,0,28252.0,29704.0,31954.0,33430.57142857143,5672.663538325564
1998-07-21 05:00:00,27022.0,5,21,7,1998,1,3,202,30,0,3,0,27322.0,28252.0,29704.0,31263.428571428572,4555.3314865530565
1998-07-21 06:00:00,28133.0,6,21,7,1998,1,3,202,30,0,3,0,27022.0,27322.0,28252.0,29702.14285714286,3066.6171605736104
1998-07-21 07:00:00,30138.0,7,21,7,1998,1,3,202,30,0,3,0,28133.0,27022.0,27322.0,28932.14285714286,1757.0764002146366
1998-07-21 08:00:00,33835.0,8,21,7,1998,1,3,202,30,0,3,0,30138.0,28133.0,27022.0,29200.85714285714,2342.5356936856315
1998-07-21 09:00:00,37077.0,9,21,7,1998,1,3,202,30,0,3,0,33835.0,30138.0,28133.0,30254.14285714286,3806.560977600544
1998-07-21 10:00:00,39674.0,10,21,7,1998,1,3,202,30,0,3,0,37077.0,33835.0,30138.0,31885.85714285714,5050.200175193506
1998-07-21 11:00:00,42587.0,11,21,7,1998,1,3,202,30,0,3,0,39674.0,37077.0,33835.0,34066.57142857143,5964.117617249146
1998-07-21 20:00:00,43606.0,20,21,7,1998,1,3,202,30,0,3,0,42587.0,39674.0,37077.0,36435.71428571428,5993.177223985278
1998-07-21 21:00:00,42618.0,21,21,7,1998,1,3,202,30,0,3,0,43606.0,42587.0,39674.0,38505.0,5079.715018253219
1998-07-21 22:00:00,42377.0,22,21,7,1998,1,3,202,30,0,3,0,42618.0,43606.0,42587.0,40253.42857142857,3614.9620955663627
1998-07-21 23:00:00,39502.0,23,21,7,1998,1,3,202,30,0,3,0,42377.0,42618.0,43606.0,41063.0,2351.8887445343253
1998-07-22 00:00:00,35921.0,0,22,7,1998,2,3,203,30,0,3,0,39502.0,42377.0,42618.0,40897.857142857145,2694.10921756915
1998-07-22 01:00:00,32588.0,1,22,7,1998,2,3,203,30,0,3,0,35921.0,39502.0,42377.0,39885.57142857143,4161.974485631576
1998-07-22 02:00:00,30942.0,2,22,7,1998,2,3,203,30,0,3,0,32588.0,35921.0,39502.0,38222.0,5119.401885637354
1998-07-22 03:00:00,29598.0,3,22,7,1998,2,3,203,30,0,3,0,30942.0,32588.0,35921.0,36220.857142857145,5394.496653336416
1998-07-22 04:00:00,28856.0,4,22,7,1998,2,3,203,30,0,3,0,29598.0,30942.0,32588.0,34254.857142857145,5177.92038140711
1998-07-22 05:00:00,28852.0,5,22,7,1998,2,3,203,30,0,3,0,28856.0,29598.0,30942.0,32322.714285714286,4040.515343133339
1998-07-22 06:00:00,30106.0,6,22,7,1998,2,3,203,30,0,3,0,28852.0,28856.0,29598.0,30980.428571428572,2540.1491988427865
1998-07-22 07:00:00,32146.0,7,22,7,1998,2,3,203,30,0,3,0,30106.0,28852.0,28856.0,30441.14285714286,1507.0752501200836
1998-07-22 08:00:00,35822.0,8,22,7,1998,2,3,203,30,0,3,0,32146.0,30106.0,28852.0,30903.14285714286,2465.7039176520175
1998-07-22 09:00:00,39259.0,9,22,7,1998,2,3,203,30,0,3,0,35822.0,32146.0,30106.0,32091.285714285714,4008.6412791321936
1998-07-22 10:00:00,42266.0,10,22,7,1998,2,3,203,30,0,3,0,39259.0,35822.0,32146.0,33901.0,5335.386677645837
1998-07-22 23:00:00,41272.0,23,22,7,1998,2,3,203,30,0,3,0,42266.0,39259.0,35822.0,35674.71428571428,5441.434942925985
1998-07-23 00:00:00,37481.0,0,23,7,1998,3,3,204,30,0,3,0,41272.0,42266.0,39259.0,36907.42857142857,4541.134801535289
1998-07-23 01:00:00,34132.0,1,23,7,1998,3,3,204,30,0,3,0,37481.0,41272.0,42266.0,37482.57142857143,3716.169168070117
1998-07-23 02:00:00,31860.0,2,23,7,1998,3,3,204,30,0,3,0,34132.0,37481.0,41272.0,37441.71428571428,3785.54508247217
1998-07-23 03:00:00,30507.0,3,23,7,1998,3,3,204,30,0,3,0,31860.0,34132.0,37481.0,36682.42857142857,4608.2045258844155
1998-07-23 04:00:00,29607.0,4,23,7,1998,3,3,204,30,0,3,0,30507.0,31860.0,34132.0,35303.57142857143,5123.923199305549
1998-07-23 05:00:00,29365.0,5,23,7,1998,3,3,204,30,0,3,0,29607.0,30507.0,31860.0,33460.57142857143,4482.228049275822
1998-07-23 06:00:00,30453.0,6,23,7,1998,3,3,204,30,0,3,0,29365.0,29607.0,30507.0,31915.0,2939.60717330292
1998-07-23 07:00:00,32749.0,7,23,7,1998,3,3,204,30,0,3,0,30453.0,29365.0,29607.0,31239.0,1749.4813517155999
1998-07-23 08:00:00,35861.0,8,23,7,1998,3,3,204,30,0,3,0,32749.0,30453.0,29365.0,31486.0,2270.4801988420813
1998-07-23 09:00:00,38388.0,9,23,7,1998,3,3,204,30,0,3,0,35861.0,32749.0,30453.0,32418.571428571428,3472.280319768015
1998-07-23 10:00:00,40497.0,10,23,7,1998,3,3,204,30,0,3,0,38388.0,35861.0,32749.0,33845.71428571428,4466.3581254488045
1998-07-23 11:00:00,42279.0,11,23,7,1998,3,3,204,30,0,3,0,40497.0,38388.0,35861.0,35656.0,4998.396376172462
1998-07-23 12:00:00,43536.0,12,23,7,1998,3,3,204,30,0,3,0,42279.0,40497.0,38388.0,37680.42857142857,4894.441400103619
1998-07-23 13:00:00,44221.0,13,23,7,1998,3,3,204,30,0,3,0,43536.0,42279.0,40497.0,39647.28571428572,4226.838878495672
1998-07-23 20:00:00,43604.0,20,23,7,1998,3,3,204,30,0,3,0,44221.0,43536.0,42279.0,41198.0,3120.7167980023405
1998-07-23 21:00:00,42852.0,21,23,7,1998,3,3,204,30,0,3,0,43604.0,44221.0,43536.0,42196.71428571428,2069.7574507083077
1998-07-23 22:00:00,42245.0,22,23,7,1998,3,3,204,30,0,3,0,42852.0,43604.0,44221.0,42747.71428571428,1229.7828689498624
1998-07-23 23:00:00,39071.0,23,23,7,1998,3,3,204,30,0,3,0,42245.0,42852.0,43604.0,42544.0,1694.90471708608
1998-07-24 00:00:00,35187.0,0,24,7,1998,4,3,205,30,0,3,0,39071.0,42245.0,42852.0,41530.857142857145,3268.695633254613
1998-07-24 01:00:00,32131.0,1,24,7,1998,4,3,205,30,0,3,0,35187.0,39071.0,42245.0,39901.57142857143,4652.256436653245
1998-07-24 02:00:00,30160.0,2,24,7,1998,4,3,205,30,0,3,0,32131.0,35187.0,39071.0,37892.857142857145,5444.525673511364
1998-07-24 03:00:00,28750.0,3,24,7,1998,4,3,205,30,0,3,0,30160.0,32131.0,35187.0,35770.857142857145,5734.568493751239
1998-07-24 04:00:00,27878.0,4,24,7,1998,4,3,205,30,0,3,0,28750.0,30160.0,32131.0,33631.71428571428,5438.056322936447
1998-07-24 05:00:00,27616.0,5,24,7,1998,4,3,205,30,0,3,0,27878.0,28750.0,30160.0,31541.85714285714,4259.545102025675
1998-07-24 06:00:00,28440.0,6,24,7,1998,4,3,205,30,0,3,0,27616.0,27878.0,28750.0,30023.14285714286,2758.3334599338923
1998-07-24 07:00:00,30312.0,7,24,7,1998,4,3,205,30,0,3,0,28440.0,27616.0,27878.0,29326.714285714286,1616.237886191969
1998-07-24 08:00:00,33249.0,8,24,7,1998,4,3,205,30,0,3,0,30312.0,28440.0,27616.0,29486.428571428572,1958.5324316218687
1998-07-24 09:00:00,36153.0,9,24,7,1998,4,3,205,30,0,3,0,33249.0,30312.0,28440.0,30342.571428571428,3211.2746097224435
1998-07-24 10:00:00,38350.0,10,24,7,1998,4,3,205,30,0,3,0,36153.0,33249.0,30312.0,31714.0,4287.396684858283
1998-07-24 11:00:00,39814.0,11,24,7,1998,4,3,205,30,0,3,0,38350.0,36153.0,33249.0,33419.142857142855,4844.8106405573435
1998-07-24 12:00:00,40920.0,12,24,7,1998,4,3,205,30,0,3,0,39814.0,38350.0,36153.0,35319.71428571428,4798.165090750404
1998-07-24 13:00:00,41549.0,13,24,7,1998,4,3,205,30,0,3,0,40920.0,39814.0,38350.0,37192.42857142857,4184.464316856852
1998-07-24 14:00:00,42166.0,14,24,7,1998,4,3,205,30,0,3,0,41549.0,40920.0,39814.0,38885.857142857145,3224.403377813927
1998-07-24 15:00:00,42315.0,15,24,7,1998,4,3,205,30,0,3,0,42166.0,41549.0,40920.0,40181.0,2259.194546735794
1998-07-24 16:00:00,42473.0,16,24,7,1998,4,3,205,30,0,3,0,42315.0,42166.0,41549.0,41083.857142857145,1524.5864388497528
1998-07-24 17:00:00,42378.0,17,24,7,1998,4,3,205,30,0,3,0,42473.0,42315.0,42166.0,41659.28571428572,985.6628419982196
1998-07-24 18:00:00,41562.0,18,24,7,1998,4,3,205,30,0,3,0,42378.0,42473.0,42315.0,41909.0,576.9274940008534
1998-07-24 19:00:00,39958.0,19,24,7,1998,4,3,205,30,0,3,0,41562.0,42378.0,42473.0,41771.57142857143,884.4155993545818
1998-07-24 20:00:00,38011.0,20,24,7,1998,4,3,205,30,0,3,0,39958.0,41562.0,42378.0,41266.142857142855,1683.1170912500152
1998-07-24 21:00:00,36767.0,21,24,7,1998,4,3,205,30,0,3,0,38011.0,39958.0,41562.0,40494.857142857145,2318.967832792118
1998-07-24 22:00:00,36246.0,22,24,7,1998,4,3,205,30,0,3,0,36767.0,38011.0,39958.0,39627.857142857145,2637.666735871793
1998-07-24 23:00:00,33644.0,23,24,7,1998,4,3,205,30,0,3,0,36246.0,36767.0,38011.0,38366.57142857143,3117.6789367062283
1998-07-25 00:00:00,30647.0,0,25,7,1998,5,3,206,30,1,3,0,33644.0,36246.0,36767.0,36690.71428571428,3700.4566256201333
1998-07-25 01:00:00,27507.0,1,25,7,1998,5,3,206,30,1,3,0,30647.0,33644.0,36246.0,34682.857142857145,4369.420763616671
1998-07-25 02:00:00,25800.0,2,25,7,1998,5,3,206,30,1,3,0,27507.0,30647.0,33644.0,32660.285714285714,4778.310012067993
1998-07-25 03:00:00,24591.0,3,25,7,1998,5,3,206,30,1,3,0,25800.0,27507.0,30647.0,30743.14285714286,4962.335653989739
1998-07-25 04:00:00,23799.0,4,25,7,1998,5,3,206,30,1,3,0,24591.0,25800.0,27507.0,28890.571428571428,4754.975809862922
1998-07-25 05:00:00,23395.0,5,25,7,1998,5,3,206,30,1,3,0,23799.0,24591.0,25800.0,27054.714285714286,3833.3002627973824
1998-07-25 06:00:00,23538.0,6,25,7,1998,5,3,206,30,1,3,0,23395.0,23799.0,24591.0,25611.0,2662.1908897248313
1998-07-25 07:00:00,23942.0,7,25,7,1998,5,3,206,30,1,3,0,23538.0,23395.0,23799.0,24653.14285714286,1501.4101625442042
1998-07-25 08:00:00,25240.0,8,25,7,1998,5,3,206,30,1,3,0,23942.0,23538.0,23395.0,24329.285714285714,912.0591563941645
1998-07-25 09:00:00,28112.0,9,25,7,1998,5,3,206,30,1,3,0,25240.0,23942.0,23538.0,24659.571428571428,1651.939149115817
1998-07-25 10:00:00,30680.0,10,25,7,1998,5,3,206,30,1,3,0,28112.0,25240.0,23942.0,25529.428571428572,2808.2531852348193
1998-07-25 11:00:00,32400.0,11,25,7,1998,5,3,206,30,1,3,0,30680.0,28112.0,25240.0,26758.14285714286,3673.3253067927967
1998-07-25 12:00:00,33639.0,12,25,7,1998,5,3,206,30,1,3,0,32400.0,30680.0,28112.0,28221.571428571428,4123.186787633432
1998-07-25 13:00:00,34032.0,13,25,7,1998,5,3,206,30,1,3,0,33639.0,32400.0,30680.0,29720.714285714286,4043.4566365214323
1998-07-25 14:00:00,34042.0,14,25,7,1998,5,3,206,30,1,3,0,34032.0,33639.0,32400.0,31163.571428571428,3386.354079593807
1998-07-25 15:00:00,33906.0,15,25,7,1998,5,3,206,30,1,3,0,34042.0,34032.0,33639.0,32401.571428571428,2254.9231958202718
1998-07-25 16:00:00,34007.0,16,25,7,1998,5,3,206,30,1,3,0,33906.0,34042.0,34032.0,33243.71428571428,1272.8326303024317
1998-07-25 17:00:00,34146.0,17,25,7,1998,5,3,206,30,1,3,0,34007.0,33906.0,34042.0,33738.857142857145,611.8198069621311
1998-07-25 18:00:00,34126.0,18,25,7,1998,5,3,206,30,1,3,0,34146.0,34007.0,33906.0,33985.42857142857,172.09479669159572
1998-07-25 19:00:00,33366.0,19,25,7,1998,5,3,206,30,1,3,0,34126.0,34146.0,34007.0,33946.42857142857,267.93398263065086
1998-07-25 20:00:00,32221.0,20,25,7,1998,5,3,206,30,1,3,0,33366.0,34126.0,34146.0,33687.71428571428,699.0447563849376
1998-07-25 21:00:00,32098.0,21,25,7,1998,5,3,206,30,1,3,0,32221.0,33366.0,34126.0,33410.0,893.8473023960573
1998-07-25 22:00:00,32092.0,22,25,7,1998,5,3,206,30,1,3,0,32098.0,32221.0,33366.0,33150.857142857145,984.445771076899
1998-07-25 23:00:00,30410.0,23,25,7,1998,5,3,206,30,1,3,0,32092.0,32098.0,32221.0,32637.0,1338.268408554151
1998-07-26 00:00:00,28163.0,0,26,7,1998,6,3,207,30,1,3,0,30410.0,32092.0,32098.0,31782.285714285714,1973.6435607177546
1998-07-26 01:00:00,25969.0,1,26,7,1998,6,3,207,30,1,3,0,28163.0,30410.0,32092.0,30617.0,2651.027222292167
1998-07-26 02:00:00,24330.0,2,26,7,1998,6,3,207,30,1,3,0,25969.0,28163.0,30410.0,29326.14285714286,3226.7851611458905
1998-07-26 03:00:00,23377.0,3,26,7,1998,6,3,207,30,1,3,0,24330.0,25969.0,28163.0,28062.714285714286,3612.736622667474
1998-07-26 04:00:00,22756.0,4,26,7,1998,6,3,207,30,1,3,0,23377.0,24330.0,25969.0,26728.14285714286,3599.104399179247
1998-07-26 05:00:00,22214.0,5,26,7,1998,6,3,207,30,1,3,0,22756.0,23377.0,24330.0,25317.0,3038.3265130661957
1998-07-26 06:00:00,22265.0,6,26,7,1998,6,3,207,30,1,3,0,22214.0,22756.0,23377.0,24153.428571428572,2209.3488374892995
1998-07-26 07:00:00,22305.0,7,26,7,1998,6,3,207,30,1,3,0,22265.0,22214.0,22756.0,23316.571428571428,1397.9180778507794
1998-07-26 08:00:00,23074.0,8,26,7,1998,6,3,207,30,1,3,0,22305.0,22265.0,22214.0,22903.0,769.3313113787513
1998-07-26 09:00:00,24828.0,9,26,7,1998,6,3,207,30,1,3,0,23074.0,22305.0,22265.0,22974.14285714286,929.6137958985386
1998-07-26 10:00:00,26621.0,10,26,7,1998,6,3,207,30,1,3,0,24828.0,23074.0,22305.0,23437.571428571428,1674.2660936607463
1998-07-26 11:00:00,28174.0,11,26,7,1998,6,3,207,30,1,3,0,26621.0,24828.0,23074.0,24211.571428571428,2401.2040630446186
1998-07-26 12:00:00,29346.0,12,26,7,1998,6,3,207,30,1,3,0,28174.0,26621.0,24828.0,25230.428571428572,2878.085640209815
1998-07-26 13:00:00,30318.0,13,26,7,1998,6,3,207,30,1,3,0,29346.0,28174.0,26621.0,26380.85714285714,3096.3816748248933
1998-07-26 14:00:00,30827.0,14,26,7,1998,6,3,207,30,1,3,0,30318.0,29346.0,28174.0,27598.285714285714,2895.574940853045
1998-07-26 15:00:00,31334.0,15,26,7,1998,6,3,207,30,1,3,0,30827.0,30318.0,29346.0,28778.285714285714,2382.076315198443
1998-07-26 16:00:00,31900.0,16,26,7,1998,6,3,207,30,1,3,0,31334.0,30827.0,30318.0,29788.571428571428,1872.6686712768274
1998-07-26 17:00:00,32582.0,17,26,7,1998,6,3,207,30,1,3,0,31900.0,31334.0,30827.0,30640.14285714286,1512.9906838855707
1998-07-26 18:00:00,32960.0,18,26,7,1998,6,3,207,30,1,3,0,32582.0,31900.0,31334.0,31323.85714285714,1275.5694713308078
1998-07-26 19:00:00,32586.0,19,26,7,1998,6,3,207,30,1,3,0,32960.0,32582.0,31900.0,31786.714285714286,995.3134706023818
1998-07-26 20:00:00,31746.0,20,26,7,1998,6,3,207,30,1,3,0,32586.0,32960.0,32582.0,31990.714285714286,763.4480367140558
1998-07-26 21:00:00,31805.0,21,26,7,1998,6,3,207,30,1,3,0,31746.0,32586.0,32960.0,32130.428571428572,583.2003249726907
1998-07-26 22:00:00,32248.0,22,26,7,1998,6,3,207,30,1,3,0,31805.0,31746.0,32586.0,32261.0,465.63898748632687
1998-07-26 23:00:00,30602.0,23,26,7,1998,6,3,207,30,1,3,0,32248.0,31805.0,31746.0,32075.571428571428,783.3891874721369
1998-07-27 00:00:00,28269.0,0,27,7,1998,0,3,208,31,0,3,0,30602.0,32248.0,31805.0,31459.428571428572,1594.693477040323
1998-07-27 01:00:00,26273.0,1,27,7,1998,0,3,208,31,0,3,0,28269.0,30602.0,32248.0,30504.14285714286,2363.5289595978857
1998-07-27 02:00:00,24550.0,2,27,7,1998,0,3,208,31,0,3,0,26273.0,28269.0,30602.0,29356.14285714286,3038.9135903353017
1998-07-27 03:00:00,23310.0,3,27,7,1998,0,3,208,31,0,3,0,24550.0,26273.0,28269.0,28151.0,3561.0816708786
1998-07-27 04:00:00,23052.0,4,27,7,1998,0,3,208,31,0,3,0,23310.0,24550.0,26273.0,26900.571428571428,3600.715200120926
1998-07-27 05:00:00,23158.0,5,27,7,1998,0,3,208,31,0,3,0,23052.0,23310.0,24550.0,25602.0,2926.850810456124
1998-07-27 06:00:00,24396.0,6,27,7,1998,0,3,208,31,0,3,0,23158.0,23052.0,23310.0,24715.428571428572,1930.0737340963617
1998-07-27 07:00:00,26360.0,7,27,7,1998,0,3,208,31,0,3,0,24396.0,23158.0,23052.0,24442.714285714286,1408.7371075173355
1998-07-27 08:00:00,29269.0,8,27,7,1998,0,3,208,31,0,3,0,26360.0,24396.0,23158.0,24870.714285714286,2257.1383589469247
1998-07-27 09:00:00,32430.0,9,27,7,1998,0,3,208,31,0,3,0,29269.0,26360.0,24396.0,25996.428571428572,3622.5533286686887
1998-07-27 10:00:00,34823.0,10,27,7,1998,0,3,208,31,0,3,0,32430.0,29269.0,26360.0,27641.14285714286,4663.5684630467995
1998-07-27 11:00:00,36904.0,11,27,7,1998,0,3,208,31,0,3,0,34823.0,32430.0,29269.0,29620.0,5288.704724851579
1998-07-27 12:00:00,38295.0,12,27,7,1998,0,3,208,31,0,3,0,36904.0,34823.0,32430.0,31782.428571428572,5300.752866563537
1998-07-27 13:00:00,39045.0,13,27,7,1998,0,3,208,31,0,3,0,38295.0,36904.0,34823.0,33875.142857142855,4763.005543721767
1998-07-27 14:00:00,39898.0,14,27,7,1998,0,3,208,31,0,3,0,39045.0,38295.0,36904.0,35809.142857142855,3867.2185279419487
1998-07-27 15:00:00,40230.0,15,27,7,1998,0,3,208,31,0,3,0,39898.0,39045.0,38295.0,37375.0,2867.6187566225713
1998-07-27 16:00:00,40203.0,16,27,7,1998,0,3,208,31,0,3,0,40230.0,39898.0,39045.0,38485.42857142857,2010.4983509189433
1998-07-27 17:00:00,40083.0,17,27,7,1998,0,3,208,31,0,3,0,40203.0,40230.0,39898.0,39236.857142857145,1254.2566760930256
1998-07-27 18:00:00,39654.0,18,27,7,1998,0,3,208,31,0,3,0,40083.0,40203.0,40230.0,39629.71428571428,717.6799923563839
1998-07-27 19:00:00,38332.0,19,27,7,1998,0,3,208,31,0,3,0,39654.0,40083.0,40203.0,39635.0,706.2567993773616
1998-07-27 20:00:00,36900.0,20,27,7,1998,0,3,208,31,0,3,0,38332.0,39654.0,40083.0,39328.57142857143,1256.1600026991227
1998-07-27 21:00:00,36542.0,21,27,7,1998,0,3,208,31,0,3,0,36900.0,38332.0,39654.0,38849.142857142855,1596.8404667312936
1998-07-27 22:00:00,36298.0,22,27,7,1998,0,3,208,31,0,3,0,36542.0,36900.0,38332.0,38287.42857142857,1717.1827564495838
1998-07-27 23:00:00,33691.0,23,27,7,1998,0,3,208,31,0,3,0,36298.0,36542.0,36900.0,37357.142857142855,2201.969605343671
1998-07-28 00:00:00,30376.0,0,28,7,1998,1,3,209,31,0,3,0,33691.0,36298.0,36542.0,35970.42857142857,3080.509798563852
1998-07-28 01:00:00,27781.0,1,28,7,1998,1,3,209,31,0,3,0,30376.0,33691.0,36298.0,34274.28571428572,3879.3681063753525
1998-07-28 02:00:00,26338.0,2,28,7,1998,1,3,209,31,0,3,0,27781.0,30376.0,33691.0,32560.85714285714,4402.001530689302
1998-07-28 03:00:00,25416.0,3,28,7,1998,1,3,209,31,0,3,0,26338.0,27781.0,30376.0,30920.285714285714,4648.408427060005
1998-07-28 04:00:00,24698.0,4,28,7,1998,1,3,209,31,0,3,0,25416.0,26338.0,27781.0,29228.285714285714,4410.5805632323
1998-07-28 05:00:00,24787.0,5,28,7,1998,1,3,209,31,0,3,0,24698.0,25416.0,26338.0,27583.85714285714,3354.9581929125748
1998-07-28 06:00:00,26167.0,6,28,7,1998,1,3,209,31,0,3,0,24787.0,24698.0,25416.0,26509.0,2006.5530975616152
1998-07-28 07:00:00,28234.0,7,28,7,1998,1,3,209,31,0,3,0,26167.0,24787.0,24698.0,26203.0,1385.8821498721045
1998-07-28 08:00:00,31446.0,8,28,7,1998,1,3,209,31,0,3,0,28234.0,26167.0,24787.0,26726.571428571428,2401.530474311827
